id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,national_team_id,url,club_team_id,club_team_2_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp,detailed
709788,14069,Ho-Jae Lee,Ho-Jae,Lee,Ho-Jae Lee,ho-jae-lee,24,192,84,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/ho-jae-lee,3835,-1,Forward,1553,879,674,971506800,South Korea,as,25,13,12,9,5,4,5,3,8,13,6,7,1,0,1,3,0,100,0.58,0.06,0.52,32,0.51,0.53,173,0.75,119,3,3,0,62,518,1553,0.17,9,123,-1,1,1755252000,
731289,14069,Yun-Sang Hong,Yun-Sang,Hong,Yun-Sang Hong,yun-sang-hong,23,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/yun-sang-hong,3835,-1,Forward,973,501,472,1016524800,South Korea,as,20,11,9,3,3,0,5,2,7,8,4,4,1,1,0,0,0,-1,0.37,0.09,0.28,35,0.54,0,324,0.74,122,2,2,0,49,487,973,0.18,29,93,-1,4,1755252000,
111054,14069,In-Sung Kim,In-Sung,Kim,In-Sung Kim,in-sung-kim,35,180,74,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/in-sung-kim,3835,-1,Midfielder,1263,620,643,621327600,South Korea,as,24,13,11,2,0,2,4,3,7,17,9,8,2,2,0,0,0,-1,0.29,0.14,0.14,28,0,0.28,632,1.21,74,1,1,0,53,1263,632,0.07,69,58,-1,6,1750156200,
945079,14069,Sang-Hyeok Cho,Sang-Hyeok,Cho,Sang-Hyeok Cho,sang-hyeok-cho,21,189,88,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/sang-hyeok-cho,3835,-1,Forward,1071,622,449,1074844800,South Korea,as,21,10,11,2,1,1,2,2,4,17,10,7,1,1,0,0,0,-1,0.25,0.08,0.17,19,0.14,0.2,536,1.43,63,0,0,0,51,0,1071,0,60,109,-1,5,1753610400,
680740,14069,Jorge Luiz Barbosa Teixeira,Jorge Luiz,Barbosa Teixeira,Jorge Luiz Barbosa Teixeira,jorge-luiz-barbosa-teixeira,26,190,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/brazil/jorge-luiz-barbosa-teixeira,3835,-1,Forward,1472,653,819,929948400,Brazil,as,25,13,12,3,2,1,5,3,8,23,10,13,5,2,3,0,0,-1,0.49,0.31,0.18,32,0.28,0.11,491,1.41,64,3,3,0,59,491,294,0.18,56,12,-1,3,1755252000,
710554,14069,Jeong-Won Eo,Jeong-Won,Eo,Jeong-Won Eo,jeong-won-eo,26,175,68,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/jeong-won-eo,3835,-1,Forward,1451,680,771,931417200,South Korea,as,22,11,11,1,0,1,4,3,7,15,4,11,0,0,0,0,0,-1,0.06,0,0.06,32,0,0.12,1451,0.93,97,3,3,0,66,484,0,0.19,105,240,-1,8,1755252000,
111147,14069,Chan-Hee Han,Chan-Hee,Han,Chan-Hee Han,chan-hee-han,28,181,75,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/chan-hee-han,3835,3843,Midfielder,651,333,318,858585600,South Korea,as,15,8,7,0,0,0,2,0,2,5,2,3,2,1,1,0,0,-1,0.28,0.28,0,13,0,0,0,0.69,130,1,1,0,43,651,326,0.14,236,18,-1,22,1755342000,
111437,14069,In-Jae Hwang,In-Jae,Hwang,In-Jae Hwang,in-jae-hwang,0,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/in-jae-hwang,3835,-1,Goalkeeper,2250,1080,1170,0,South Korea,as,25,12,13,0,0,0,5,3,8,25,10,15,0,0,0,0,0,-1,0,0,0,32,0,0,0,1,90,1,1,0,90,2250,0,0.04,237,241,38,27,1755252000,
828891,14069,Gyu-Baeg Lee,Gyu-Baeg,Lee,Gyu-Baeg Lee,gyu-baeg-lee,21,185,83,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/gyu-baeg-lee,3835,-1,Defender,17,0,17,1076400000,South Korea,as,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,5.29,17,0,0,0,17,0,0,0,-1,-1,-1,22,0,
34367,14069,Sung-Dong Baek,Sung-Dong,Baek,Sung-Dong Baek,sung-dong-baek,34,171,67,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/sung-dong-baek,3835,-1,Midfielder,177,67,110,682066800,South Korea,as,6,3,3,0,0,0,2,0,2,1,0,1,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.51,177,0,0,0,30,0,0,0,-1,-1,-1,25,1745730000,
111195,14069,Chang-Geun Lee,Chang-Geun,Lee,Chang-Geun Lee,chang-geun-lee,31,186,78,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/chang-geun-lee,3845,-1,Goalkeeper,2160,1080,1080,746694000,South Korea,as,25,13,12,0,0,0,4,2,6,21,9,12,0,0,0,0,0,-1,0,0,0,24,0,0,0,0.88,103,4,4,0,86,540,0,0.17,238,242,20,18,1754820000,
36184,14069,Anton Krivotsyuk,Anton,Krivotsyuk,Anton Krivotsyuk,anton-krivotsyuk,26,186,76,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/azerbaijan/anton-krivotsyuk,3845,-1,Defender,1659,810,849,903596400,Azerbaijan,as,19,9,10,0,0,0,3,2,5,15,6,9,0,0,0,0,0,-1,0,0,0,26,0,0,0,0.81,111,2,2,0,87,830,0,0.11,239,243,9,27,1754820000,
115715,14069,Yoon-Sung Kang,Yoon-Sung,Kang,Yoon-Sung Kang,yoon-sung-kang,28,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/yoon-sung-kang,3845,-1,Midfielder,1636,921,715,867740400,South Korea,as,19,11,8,0,0,0,3,2,5,19,10,9,1,1,0,0,0,-1,0.06,0.06,0,26,0,0,0,1.05,86,4,4,1,86,409,1636,0.22,240,122,-1,35,1754820000,
190640,14069,Hyun-Woo Kim,Hyun-Woo,Kim,Hyun-Woo Kim,hyun-woo-kim,26,183,74,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/hyun-woo-kim,3845,-1,Defender,581,392,189,920793600,South Korea,as,9,5,4,0,0,0,2,1,3,8,6,2,0,0,0,0,0,-1,0,0,0,33,0,0,0,1.24,73,0,0,0,65,0,0,0,241,244,70,34,1748685600,
590776,14069,Kyu-hyun Park,Kyu-hyun,Park,Kyu-hyun Park,kyu-hyun-park,24,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/kyu-hyun-park,3845,-1,Defender,884,367,517,987231600,South Korea,as,13,6,7,0,0,0,3,2,5,8,3,5,1,0,1,0,0,-1,0.1,0.1,0,38,0,0,0,0.81,111,4,4,1,68,221,884,0.41,230,90,11,33,1750242600,
724822,14069,Victor Bobsin Pereira,Victor,Bobsin Pereira,Victor Bobsin,victor-bobsin,25,182,73,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/brazil/victor-bobsin,3845,-1,Midfielder,1214,584,630,947664000,Brazil,as,14,7,7,1,1,0,3,2,5,11,4,7,0,0,0,0,0,-1,0.07,0,0.07,36,0.15,0,1214,0.82,110,3,3,0,87,405,0,0.22,102,245,-1,11,1746507600,
111272,14069,Soon-Min Lee,Soon-Min,Lee,Soon-Min Lee,soon-min-lee,31,177,70,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/soon-min-lee,3845,-1,Defender,1044,594,450,769590000,South Korea,as,12,7,5,0,0,0,1,1,2,11,8,3,0,0,0,0,0,-1,0,0,0,17,0,0,0,0.95,95,2,2,0,87,522,0,0.17,242,235,30,32,1753610400,
111121,14069,Min-Kyu Joo,Min-Kyu,Joo,Min-Kyu Joo,min-kyu-joo,35,183,79,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/min-kyu-joo,3845,-1,Midfielder,1842,1045,797,639990000,South Korea,as,25,13,12,11,5,6,4,2,6,19,10,9,2,0,2,2,0,100,0.64,0.1,0.54,24,0.43,0.68,167,0.93,97,1,1,0,74,1842,921,0.05,7,91,-1,1,1754820000,
34103,14069,Masatoshi Ishida,Masatoshi,Ishida,Masatoshi Ishida,masatoshi-ishida,30,178,69,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/japan/masatoshi-ishida,3845,-1,Forward,936,521,415,799570800,Japan,as,15,8,7,1,0,1,2,1,3,11,6,5,2,0,2,0,0,-1,0.29,0.19,0.1,20,0,0.22,936,1.06,85,0,0,0,62,0,468,0,92,39,-1,9,1751020200,
90165,14069,Kelvin Giacobe Alves dos Santos,Kelvin,Giacobe Alves dos Santos,Kelvin Giacobe Alves dos Santos,kelvin-giacobe-alves-dos-santos,27,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/brazil/kelvin-giacobe-alves-dos-santos,3845,-1,Forward,438,253,185,871887600,Brazil,as,9,4,5,0,0,0,1,2,3,5,2,3,1,1,0,0,0,-1,0.21,0.21,0,33,0,0,0,1.03,88,0,0,0,49,0,438,0,244,31,-1,31,1746257400,
667080,14069,Geon-Joo Choi,Geon-Joo,Choi,Geon-Joo Choi,geon-joo-choi,26,175,65,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/geon-joo-choi,3845,-1,Forward,745,379,366,930380400,South Korea,as,14,7,7,4,2,2,2,1,3,7,5,2,0,0,0,0,0,-1,0.48,0,0.48,21,0.47,0.49,186,0.85,106,2,2,0,53,373,0,0.24,12,246,-1,4,1754820000,
115721,14069,Jae-Hee Jung,Jae-Hee,Jung,Jae-Hee Jeong,jae-hee-jeong,31,174,70,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/jae-hee-jeong,3845,-1,Midfielder,1000,447,553,767516400,South Korea,as,18,9,9,2,1,1,2,1,3,12,5,7,2,0,2,0,0,-1,0.36,0.18,0.18,17,0.2,0.16,500,1.08,83,0,0,0,56,0,500,0,57,44,-1,5,1751020200,
24041,14069,Aaron Calver,Aaron,Calver,Aaron Calver,aaron-calver,29,186,76,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/australia/aaron-calver,3845,-1,Defender,44,0,44,821433600,Australia,as,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,44,0,0,0,-1,-1,-1,30,0,
111275,14069,Hyeon-Ug Kim,Hyeon-Ug,Kim,Hyeon-Ug Kim,hyeon-ug-kim,30,160,61,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/hyeon-ug-kim,3845,-1,Midfielder,1395,894,501,803804400,South Korea,as,23,13,10,2,0,2,3,2,5,13,7,6,3,1,2,2,0,100,0.32,0.19,0.13,22,0,0.36,698,0.84,107,2,2,0,61,698,465,0.13,78,36,-1,8,1752919200,
667083,14069,In-Gyun Kim,In-Gyun,Kim,In-Gyun Kim,in-gyun-kim,27,173,66,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/in-gyun-kim,3845,-1,Forward,378,181,197,901177200,South Korea,as,12,6,6,2,1,1,2,2,4,4,0,4,1,0,1,0,0,-1,0.71,0.24,0.48,33,0.5,0.46,189,0.95,95,3,3,0,32,126,378,0.71,13,26,-1,7,0,
41516,14069,Vladislavs Gutkovskis,Vladislavs,Gutkovskis,Vladislavs Gutkovskis,vladislavs-gutkovskis,30,188,86,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/latvia/vladislavs-gutkovskis,3845,-1,Forward,718,341,377,796809600,Latvia,as,18,10,8,4,0,4,2,1,3,7,1,6,0,0,0,1,0,100,0.5,0,0.5,17,0,0.95,180,0.88,103,3,2,1,40,239,0,0.38,11,248,-1,2,1751020200,
38918,14069,Jae-Seok Oh,Jae-Seok,Oh,Jae-suk Oh,jae-suk-oh,35,178,74,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/jae-suk-oh,3845,-1,Defender,820,303,517,631440000,South Korea,as,13,6,7,0,0,0,3,1,4,10,5,5,1,0,1,0,0,-1,0.11,0.11,0,31,0,0,0,1.1,82,1,1,0,63,820,820,0.11,245,82,54,29,1750242600,
916438,14069,Min-Woo Kim,Min-Woo,Kim,Min-Woo Kim,min-woo-kim,23,185,78,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/min-woo-kim,3845,-1,Midfielder,90,0,90,1016265600,South Korea,as,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,28,0,
712531,14069,Joon-Seo Lee,Joon-Seo,Lee,Jun-seo Lee,jun-seo-lee,27,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/jun-seo-lee,3845,-1,Goalkeeper,630,270,360,889257600,South Korea,as,7,3,4,0,0,0,0,0,0,5,1,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.71,126,0,0,0,90,0,0,0,246,249,5,23,0,
111311,14069,Chang-Rae Ha,Chang-Rae,Ha,Chang-Rae Ha,chang-rae-ha,30,188,83,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/chang-rae-ha,3845,-1,Forward,1678,868,810,782290800,South Korea,as,19,10,9,0,0,0,4,1,5,16,7,9,0,0,0,0,0,-1,0,0,0,26,0,0,0,0.86,105,2,2,0,88,839,0,0.11,247,250,-1,26,1750586400,
111364,14069,Dong-Jun Kim,Dong-Jun,Kim,Dong-Jun Kim,dong-jun-kim,30,188,74,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/dong-jun-kim,3832,-1,Goalkeeper,1980,1080,900,787824000,South Korea,as,23,12,11,0,0,0,6,1,7,23,11,12,0,0,0,0,0,-1,0,0,0,30,0,0,0,1.05,86,1,1,0,86,1980,0,0.05,248,251,44,9,1755252000,
111278,14069,Chae-Min Lim,Chae-Min,Lim,Chae-Min Lim,chae-min-lim,34,185,72,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/chae-min-lim,3832,-1,Defender,1708,1075,633,658915200,South Korea,as,21,13,8,0,0,0,6,0,6,22,12,10,0,0,0,0,0,-1,0,0,0,28,0,0,0,1.16,78,6,5,1,81,285,0,0.32,249,252,62,21,1755252000,
34106,14069,Ju-Hun Song,Ju-Hun,Song,Ju-Hun Song,ju-hun-song,31,190,83,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/ju-hun-song,3832,-1,Defender,2234,1157,1077,758448000,South Korea,as,25,13,12,0,0,0,6,2,8,25,12,13,1,1,0,0,0,-1,0.04,0.04,0,32,0,0,0,1.01,89,2,2,0,89,1117,2234,0.08,250,133,39,28,1755252000,
115727,14069,Tae-Hyun Ahn,Tae-Hyun,Ahn,Tae-Hyun Ahn,tae-hyun-ahn,32,174,68,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/tae-hyun-ahn,3832,-1,Midfielder,1421,611,810,730972800,South Korea,as,20,10,10,0,0,0,3,2,5,15,8,7,2,1,1,0,0,-1,0.13,0.13,0,25,0,0,0,0.95,95,2,2,0,71,711,711,0.13,251,72,-1,27,1753266600,
711990,14069,Ryun-Sung Kim,Ryun-Sung,Kim,Ryun-Sung Kim,ryun-sung-kim,23,178,73,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/ryun-sung-kim,3832,-1,Defender,1369,601,768,1023174000,South Korea,as,23,11,12,0,0,0,6,1,7,17,5,12,2,1,1,0,0,-1,0.13,0.13,0,30,0,0,0,1.12,81,5,5,1,60,274,685,0.33,252,69,58,26,1755252000,
119496,14069,Tae-Hee Nam,Tae-Hee,Nam,Tae-Hee Nam,tae-hee-nam,34,174,72,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/tae-hee-nam,3832,-1,Midfielder,1664,728,936,678524400,South Korea,as,25,12,13,2,1,1,6,2,8,21,7,14,4,1,3,0,0,-1,0.32,0.22,0.11,32,0.12,0.1,832,1.14,79,5,5,0,67,333,416,0.27,84,27,-1,4,1755252000,
38962,14069,In-Soo Yu,In-Soo,Yu,In-Soo Yu,in-soo-yu,30,177,69,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/in-soo-yu,3832,-1,Midfielder,1829,955,874,788601600,South Korea,as,26,13,13,4,1,3,6,2,8,21,11,10,1,1,0,0,0,-1,0.25,0.05,0.2,31,0.09,0.31,457,1.03,87,1,1,0,70,1829,1829,0.05,50,128,-1,2,1755252000,
111287,14069,Geon-Woong Kim,Geon-Woong,Kim,Geon-ung Kim,geon-ung-kim,27,188,81,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/geon-ung-kim,3832,-1,Midfielder,1141,599,542,872838000,South Korea,as,15,7,8,0,0,0,3,1,4,11,5,6,0,0,0,0,0,-1,0,0,0,27,0,0,0,0.87,104,1,1,0,76,1141,0,0.08,253,253,-1,25,1750500000,
843066,14069,Italo Moreira Barcelos,Italo,Moreira Barcelos,Italo Moreira Barcelos,italo-moreira-barcelos,28,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/brazil/italo-moreira-barcelos,3832,-1,Midfielder,1639,886,753,870591600,Brazil,as,23,13,10,1,0,1,6,2,8,17,8,9,0,0,0,0,0,-1,0.05,0,0.05,35,0,0.12,1639,0.93,96,5,5,0,71,328,0,0.27,110,254,-1,7,1755252000,
945102,14069,Jun-Ha Kim,Jun-Ha,Kim,Jun-Ha Kim,jun-ha-kim,19,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/jun-ha-kim,3832,-1,Midfielder,1151,681,470,1133510400,South Korea,as,25,12,13,3,3,0,5,2,7,10,4,6,1,0,1,0,0,-1,0.31,0.08,0.23,28,0.4,0,384,0.78,115,4,4,0,46,288,1151,0.31,41,112,-1,3,1755252000,
111078,14069,Dong-Jin Park,Dong-Jin,Park,Dong-Jin Park,dong-jin-park,30,182,70,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/dong-jin-park,3832,-1,Defender,434,60,374,787046400,South Korea,as,11,3,8,0,0,0,2,1,3,6,0,6,0,0,0,0,1,0,0,0,0,27,0,0,0,1.24,72,2,2,0,39,217,0,0.41,254,255,71,24,1750500000,
667535,14069,Geon-hee Lee,Geon-hee,Lee,Geon-hee Lee,geon-hee-lee,27,187,79,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/geon-hee-lee,3832,-1,Forward,312,223,89,887702400,South Korea,as,6,4,2,2,2,0,2,1,3,4,3,1,1,1,0,0,0,-1,0.87,0.29,0.58,50,0.81,0,156,1.15,78,2,2,0,52,156,312,0.58,5,14,-1,5,1742014800,
571293,14069,Jin-Su Seo,Jin-Su,Seo,Jin-Su Seo,jin-su-seo,24,183,71,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/jin-su-seo,3832,3845,Midfielder,334,160,174,971852400,South Korea,as,14,8,6,1,1,0,3,1,4,3,1,2,0,0,0,1,0,100,0.27,0,0.27,28,0.56,0,334,0.81,111,1,1,0,24,334,0,0.27,32,256,-1,12,1754820000,
945103,14069,Byung-Wook Choi,Byung-Wook,Choi,Byung-Wook Choi,byung-wook-choi,20,0,0,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/byung-wook-choi,3832,-1,Midfielder,902,438,464,1113202800,South Korea,as,22,11,11,0,0,0,6,2,8,12,5,7,1,1,0,0,0,-1,0.1,0.1,0,36,0,0,0,1.2,75,1,1,0,41,902,902,0.1,243,89,-1,23,1752919200,
636916,14069,Min-gyu Jang,Min-gyu,Jang,Min-gyu Jang,min-gyu-jang,26,183,79,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/min-gyu-jang,3832,-1,Defender,1764,672,1092,920707200,South Korea,as,25,12,13,0,0,0,6,2,8,21,6,15,0,0,0,0,0,-1,0,0,0,32,0,0,0,1.07,84,3,3,0,71,588,0,0.15,228,257,49,22,1754735400,
709785,14069,Jae-Hyeok Oh,Jae-Hyeok,Oh,Jae-Hyeok Oh,jae-hyeok-oh,23,170,60,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/jae-hyeok-oh,3832,-1,Midfielder,1099,450,649,1024642800,South Korea,as,21,8,13,0,0,0,4,2,6,13,5,8,0,0,0,0,0,-1,0,0,0,28,0,0,0,1.06,85,1,1,0,52,1099,0,0.08,215,247,-1,17,1753266600,
668271,14069,Chan-Gi An,Chan-Gi,An,Chan-Gi An,chan-gi-an,27,187,78,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/chan-gi-an,3832,-1,Goalkeeper,1170,540,630,891846000,South Korea,as,13,6,7,0,0,0,0,1,1,14,5,9,0,0,0,0,0,-1,0,0,0,8,0,0,0,1.08,84,1,1,0,90,1170,0,0.08,227,233,51,20,1742014800,
111511,14069,Chang-Woo Rim,Chang-Woo,Rim,Chang-Woo Rim,chang-woo-rim,33,184,77,K League 1,Domestic League,2025,2025,2025,0,https://footystats.org/players/south-korea/chang-woo-rim,3832,-1,Defender,1152,609,543,697968000,South Korea,as,17,9,8,0,0,0,3,1,4,15,7,8,1,0,1,0,0,-1,0.08,0.08,0,24,0,0,0,1.17,77,4,4,0,68,288,1152,0.31,203,111,63,19,1755252000,
