id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,national_team_id,url,club_team_id,club_team_2_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp,detailed
4062,15050,Virgil van Dijk,Virgil,van Dijk,Virgil van Dijk,virgil-van-dijk,34,195,92,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/netherlands/virgil-van-dijk,151,-1,Defender,90,90,0,678956400,Netherlands,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,6,1755284400,
927797,15050,Rio Ngumoha,Rio,Ngumoha,Rio Ngumoha,rio-ngumoha,16,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/rio-ngumoha,151,-1,Forward,90,90,0,1219993200,England,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,7,0,
157299,15050,Giorgi Mamardashvili,Giorgi,Mamardashvili,Giorgi Mamardashvili,giorgi-mamardashvili,24,197,89,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/georgia/giorgi-mamardashvili,151,-1,Goalkeeper,90,90,0,970210800,Georgia,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,8,0,
4351,15050,Joseph Dave Gomez,Joseph Dave,Gomez,Joe Gomez,joe-gomez,28,188,77,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/joe-gomez,151,-1,Defender,90,90,0,864370800,England,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,9,0,
119979,15050,Curtis Julian Jones,Curtis Julian,Jones,Curtis Jones,curtis-jones,24,185,75,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/curtis-jones,151,-1,Midfielder,90,90,0,980841600,England,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,10,0,
34721,15050,Wataru Endo,Wataru,Endo,Wataru Endo,wataru-endo,32,178,73,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/japan/wataru-endo,151,-1,Midfielder,90,90,0,729244800,Japan,eu,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,-1,1,1,0,0,0,0,0,2,45,0,0,0,90,0,90,0,-1,-1,-1,11,0,
18035,15050,Federico Chiesa,Federico,Chiesa,Federico Chiesa,federico-chiesa,27,175,70,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/italy/federico-chiesa,151,-1,Forward,90,90,0,877762800,Italy,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,12,0,
145995,15050,Harvey Daniel James Elliott,Harvey Daniel James,Elliott,Harvey Elliott,harvey-elliott,22,170,65,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/harvey-elliott,151,-1,Midfielder,90,90,0,1049443200,England,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,13,0,
817676,15050,Trey Nyoni,Trey,Nyoni,Trey Nyoni,trey-nyoni,18,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/trey-nyoni,151,-1,Midfielder,90,90,0,1183186800,England,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,14,0,
3920,15050,Andrew Henry Robertson,Andrew Henry,Robertson,Andrew Robertson,andrew-robertson,31,178,64,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/scotland/andrew-robertson,151,-1,Defender,90,90,0,763372800,Scotland,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,15,0,
173891,15050,Francisco Evanilson de Lima Barbosa,Francisco Evanilson,de Lima Barbosa,Evanilson,evanilson,25,180,80,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/evanilson,148,-1,Forward,90,0,90,939193200,Brazil,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,1,1,0,90,90,0,1,-1,-1,-1,2,1755284400,
194518,15050,Bafodé Diakité,Bafodé,Diakité,Bafodé Diakité,bafode-diakite,25,185,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/bafode-diakite,148,-1,Defender,90,0,90,947145600,France,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,3,1755284400,
420,15050,Tyler Shaan Adams,Tyler Shaan,Adams,Tyler Adams,tyler-adams,26,175,68,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/usa/tyler-adams,148,-1,Midfielder,0,0,0,918979200,USA,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755284400,
145583,15050,Antoine Semenyo,Antoine,Semenyo,Antoine Semenyo,antoine-semenyo,25,185,74,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/antoine-semenyo,148,-1,Forward,90,0,90,947232000,England,eu,1,0,1,2,0,2,0,0,0,3,0,3,0,0,0,0,0,-1,2,0,2,0,0,2,45,3,30,0,0,0,90,0,0,0,-1,-1,-1,1,1755284400,
4110,15050,Adam James Smith,Adam James,Smith,Adam Smith,adam-smith,34,174,78,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/adam-smith,148,-1,Defender,0,0,0,672908400,England,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755284400,
638250,15050,Adrien Truffert,Adrien,Truffert,Adrien Truffert,adrien-truffert,23,176,61,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/adrien-truffert,148,-1,Defender,90,0,90,1006243200,France,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,4,1755284400,
28960,15050,Marcos Nicolás Senesi Barón,Marcos Nicolás,Senesi Barón,Marcos Senesi,marcos-senesi,28,185,80,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/marcos-senesi,148,-1,Defender,90,0,90,863247600,Argentina,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,5,1755284400,
9039,15050,David Brooks,David,Brooks,David Brooks,david-brooks,28,173,62,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/david-brooks,148,-1,Forward,0,0,0,868345200,England,eu,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,1755284400,
86478,15050,Marcus Joseph Tavernier,Marcus Joseph,Tavernier,Marcus Tavernier,marcus-tavernier,26,178,71,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/marcus-tavernier,148,-1,Midfielder,90,0,90,922089600,England,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,6,1755284400,
579809,15050,Đorđe Petrović,Đorđe,Petrović,Đorđe Petrović,dorde-petrovic,25,194,89,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/serbia/dorde-petrovic,148,-1,Goalkeeper,90,0,90,939366000,Serbia,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,7,1755284400,
709738,15050,Alex Scott,Alex,Scott,Alex Scott,alex-scott,0,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/alex-scott,148,-1,Forward,0,0,0,0,England,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755284400,
7602,15050,Philip Anyanwu Billing,Philip,Anyanwu Billing,Philip Billing,philip-billing,29,193,83,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/denmark/philip-billing,148,-1,Midfielder,90,0,90,834476400,Denmark,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,8,0,
825123,15050,Eli Junior Kroupi,Eli Junior,Kroupi,Eli Junior Kroupi,eli-junior-kroupi,19,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/eli-junior-kroupi,148,-1,Defender,90,0,90,1151046000,France,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,9,0,
191682,15050,Juliu00e1n Vicente Araujo Zu00fau00f1iga,Juliu00e1n Vicente,Araujo Zu00fau00f1iga,Julian Araujo,julian-araujo,24,178,70,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/mexico/julian-araujo,148,-1,Defender,90,0,90,997686000,Mexico,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,10,0,
185984,15050,James Clayton Hill,James Clayton,Hill,James Hill,james-hill,23,184,73,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/james-hill,148,-1,Defender,90,0,90,1010649600,England,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,11,0,
810447,15050,Ben Winterburn,Ben,Winterburn,Ben Winterburn,ben-winterburn,20,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/ben-winterburn,148,-1,Midfielder,90,0,90,1094281200,England,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,12,0,
680618,15050,William Jonathan Dennis,William Jonathan,Dennis,Will Dennis,will-dennis,25,188,83,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/will-dennis,148,-1,Goalkeeper,90,0,90,963212400,England,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,13,0,
810453,15050,Remy Rees-Dottin,Remy,Rees-Dottin,Remy Rees-Dottin,remy-rees-dottin,19,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/remy-rees-dottin,148,-1,Forward,90,0,90,1141632000,England,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,14,0,
43129,15050,Hamed Junior Traoru00e8,Hamed Junior,Traoru00e8,Hamed Traorè,hamed-traore,25,177,68,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ivory-coast/hamed-traore,148,-1,Midfielder,90,0,90,950688000,Ivory Coast,eu,1,0,1,0,0,0,0,0,0,3,0,3,1,0,1,0,0,-1,1,1,0,0,0,0,0,3,30,0,0,0,90,0,90,0,-1,-1,-1,15,0,
815403,15050,Julio César Soler Barreto,Julio César,Soler Barreto,Julio César Soler Barreto,julio-cesar-soler-barreto,20,170,63,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/julio-cesar-soler-barreto,148,-1,Defender,90,0,90,1108540800,Argentina,eu,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,16,0,
7358,15050,Matthew Stuart Cash,Matthew Stuart,Cash,Matty Cash,matty-cash,28,185,79,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/poland/matty-cash,158,-1,Defender,90,90,0,870937200,Poland,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,1,1755343800,
120077,15050,Morgan Rogers,Morgan,Rogers,Morgan Rogers,morgan-rogers,23,187,82,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/morgan-rogers,158,-1,Forward,90,90,0,1027666800,England,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,11,1755343800,
4293,15050,Tyrone Deon Mings,Tyrone Deon,Mings,Tyrone Mings,tyrone-mings,32,196,77,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/tyrone-mings,158,-1,Defender,90,90,0,732009600,England,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,18,1755343800,
9919,15050,Oliver George Arthur Watkins,Oliver George Arthur,Watkins,Ollie Watkins,ollie-watkins,29,180,70,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/ollie-watkins,158,-1,Forward,90,90,0,820310400,England,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,17,1755343800,
15172,15050,Marco Bizot,Marco,Bizot,Marco Bizot,marco-bizot,34,193,88,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/netherlands/marco-bizot,158,-1,Goalkeeper,90,90,0,668592000,Netherlands,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,16,1755343800,
8185,15050,Ezri Konsa Ngoyo,Ezri,Konsa Ngoyo,Ezri Konsa,ezri-konsa,27,183,77,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/ezri-konsa,158,-1,Defender,66,66,0,877590000,England,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,2,1,1,66,33,0,2.73,-1,-1,-1,15,1755343800,
17557,15050,Boubacar Bernard Kamara,Boubacar Bernard,Kamara,Boubacar Kamara,boubacar-kamara,25,184,68,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/boubacar-kamara,158,-1,Midfielder,90,90,0,943344000,France,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,1,1,0,90,90,0,1,-1,-1,-1,14,1755343800,
39156,15050,John McGinn,John,McGinn,John McGinn,john-mcginn,30,178,68,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/scotland/john-mcginn,158,-1,Midfielder,0,0,0,782463600,Scotland,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755343800,
184723,15050,Amadou Ba Zeund Georges Mvom Onana,Amadou Ba Zeund Georges,Mvom Onana,Amadou Onana,amadou-onana,24,195,76,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/amadou-onana,158,-1,Midfielder,90,90,0,997945200,Belgium,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,13,1755343800,
3087,15050,Lucas Digne,Lucas,Digne,Lucas Digne,lucas-digne,32,178,74,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/lucas-digne,158,-1,Defender,90,90,0,743151600,France,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,12,1755343800,
2648,15050,Youri Marion Tielemans,Youri Marion,Tielemans,Youri Tielemans,youri-tielemans,28,177,72,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/youri-tielemans,158,-1,Midfielder,90,90,0,862988400,Belgium,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,10,1755343800,
39568,15050,Pau Francisco Torres,Pau,Francisco Torres,Pau Torres,pau-torres,28,192,81,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/pau-torres,158,-1,Defender,90,90,0,853401600,Spain,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,2,0,
202271,15050,Evann Guessand,Evann,Guessand,Evann Guessand,evann-guessand,24,187,79,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/evann-guessand,158,-1,Forward,90,90,0,993970800,France,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,9,0,
48019,15050,Donyell Malen,Donyell,Malen,Donyell Malen,donyell-malen,26,176,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/netherlands/donyell-malen,158,-1,Forward,90,90,0,916732800,Netherlands,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,8,0,
683009,15050,Lamare Trenton Chansey Bogarde,Lamare Trenton,Chansey Bogarde,Lamare Bogarde,lamare-bogarde,21,177,72,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/netherlands/lamare-bogarde,158,-1,Defender,90,90,0,1073289600,Netherlands,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,7,0,
200193,15050,Samuel Iling,Samuel,Iling,Samuel Iling,samuel-iling,21,182,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/samuel-iling,158,-1,Midfielder,90,90,0,1065250800,England,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,6,0,
184029,15050,Ian Maatsen,Ian,Maatsen,Ian Maatsen,ian-maatsen,23,178,65,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/netherlands/ian-maatsen,158,-1,Defender,90,90,0,1015747200,Netherlands,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,5,0,
601969,15050,James Wright,James,Wright,James Wright,james-wright,20,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/james-wright,158,-1,Goalkeeper,90,90,0,1101974400,England,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,4,0,
927706,15050,Jamaldeen Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Jamaldeen Jimoh-Aloba,jamaldeen-jimoh-aloba,18,0,0,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/jamaldeen-jimoh-aloba,158,-1,Midfielder,90,90,0,1159772400,England,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,3,0,
10852,15050,Emiliano Buendía Stati,Emiliano,Buendía Stati,Emi Buendía,emi-buendia,28,172,72,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/emi-buendia,158,-1,Midfielder,90,90,0,851500800,Argentina,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,19,0,
3392,15050,Harvey Lewis Barnes,Harvey Lewis,Barnes,Harvey Barnes,harvey-barnes,27,182,66,Premier League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/harvey-barnes,157,-1,Forward,0,0,0,881654400,England,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755343800,
