id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,national_team_id,url,club_team_id,club_team_2_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp,detailed
830472,15115,Conrad Harder,Conrad,Harder,Conrad Harder,conrad-harder,20,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/denmark/conrad-harder,114,-1,Forward,90,0,90,1112857200,Denmark,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,7,0,
131716,15115,Ricardo Luís Chaby Mangas,Ricardo Luís,Chaby Mangas,Ricardo Mangas,ricardo-mangas,27,179,66,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/ricardo-mangas,114,-1,Defender,90,0,90,890294400,Portugal,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,8,0,
626843,15115,Georgios Vagiannidis,Georgios,Vagiannidis,Georgios Vagiannidis,georgios-vagiannidis,23,182,68,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/greece/georgios-vagiannidis,114,-1,Defender,90,0,90,1000278000,Greece,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,9,0,
668072,15115,Eduardo Filipe Quaresma Coimbra Simões,Eduardo Filipe,Quaresma Coimbra Simões,Eduardo Filipe Quaresma Coimbra Simões,eduardo-filipe-quaresma-coimbra-simoes,23,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/eduardo-filipe-quaresma-coimbra-simoes,114,-1,Defender,90,0,90,1015056000,Portugal,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,10,0,
149051,15115,Giorgi Kochorashvili,Giorgi,Kochorashvili,Giorgi Kochorashvili,giorgi-kochorashvili,26,178,74,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/georgia/giorgi-kochorashvili,114,-1,Midfielder,90,0,90,930639600,Georgia,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,11,0,
741840,15115,Alisson de Almeida Santos,Alisson,de Almeida Santos,Alisson de Almeida Santos,alisson-de-almeida-santos,22,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/alisson-de-almeida-santos,114,-1,Forward,90,0,90,1033110000,Brazil,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,12,0,
120161,15115,João Manuel Neves Virginia,João Manuel,Neves Virginia,João Virgínia,joao-virginia,25,192,83,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/joao-virginia,114,-1,Goalkeeper,90,0,90,939538800,Portugal,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,13,0,
709390,15115,Zeno Debast,Zeno,Debast,Zeno Debast,zeno-debast,21,189,73,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/zeno-debast,114,-1,Midfielder,90,0,90,1066978800,Belgium,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,14,0,
853548,15115,Geovany Tcherno Quenda,Geovany Tcherno,Quenda,Geovany Tcherno Quenda,geovany-tcherno-quenda,18,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/geovany-tcherno-quenda,114,-1,Forward,90,0,90,1177916400,Portugal,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,15,0,
138559,15115,Filipe Miguel Barros Soares,Filipe Miguel,Barros Soares,Filipe Miguel Barros Soares,filipe-miguel-barros-soares,26,177,61,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/filipe-miguel-barros-soares,163,-1,Midfielder,0,0,0,927183600,Portugal,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,1754749800,
5242,15115,Witiness Chimoio João Quembo,Witiness Chimoio João,Quembo,Witiness Chimoio João Quembo,witiness-chimoio-joao-quembo,28,173,58,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/mozambique/witiness-chimoio-joao-quembo,163,-1,Defender,90,90,0,841042800,Mozambique,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,1,1754749800,
683574,15115,Matheus dos Santos Dias,Matheus,dos Santos Dias,Matheus Dias,matheus-dias,23,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/matheus-dias,163,-1,Midfielder,90,90,0,1020927600,Brazil,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,10,1754749800,
5102,15115,João Miguel Coimbra Aurélio,João Miguel,Coimbra Aurélio,João Miguel Coimbra Aurélio,joao-miguel-coimbra-aurelio,36,182,72,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/joao-miguel-coimbra-aurelio,163,-1,Defender,90,90,0,587804400,Portugal,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,16,1754749800,
97783,15115,Jesús Andrés Ramírez Díaz,Jesús Andrés,Ramírez Díaz,Jesús Ramírez,jesus-ramirez,27,184,76,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/venezuela/jesus-ramirez,163,-1,Forward,90,90,0,894265200,Venezuela,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,1,1,0,90,90,0,1,-1,-1,-1,15,1754749800,
39748,15115,José Manuel Mendes Gomes,José Manuel,Mendes Gomes,José Manuel Mendes Gomes,jose-manuel-mendes-gomes,29,185,85,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/jose-manuel-mendes-gomes,163,-1,Defender,0,0,0,837846000,Portugal,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1754749800,
24459,15115,Lucas Oliveira de França,Lucas,Oliveira de França,Lucas Oliveira de França,lucas-oliveira-de-franca,29,194,83,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/lucas-oliveira-de-franca,163,-1,Goalkeeper,90,90,0,822038400,Brazil,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,14,1754749800,
24343,15115,Leonardo Rodrigues dos Santos,Leonardo,Rodrigues dos Santos,Leonardo Rodrigues dos Santos,leonardo-rodrigues-dos-santos,26,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/leonardo-rodrigues-dos-santos,163,-1,Defender,90,90,0,913190400,Brazil,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,13,1754749800,
139725,15115,Igor Matheus Liziero Pereira,Igor Matheus,Liziero Pereira,Igor Matheus Liziero Pereira,igor-matheus-liziero-pereira,27,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/igor-matheus-liziero-pereira,163,-1,Midfielder,0,0,0,886838400,Brazil,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1754749800,
60289,15115,Paulo Henrique Pereira da Silva,Paulo Henrique,Pereira da Silva,Paulinho Bóia,paulinho-boia,27,171,62,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/paulinho-boia,163,-1,Forward,90,90,0,898844400,Brazil,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,12,1754749800,
567601,15115,Ulisses Wilson Jeronymo Rocha,Ulisses Wilson Jeronymo,Rocha,Ulisses Wilson Jeronymo Rocha,ulisses-wilson-jeronymo-rocha,25,183,80,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/ulisses-wilson-jeronymo-rocha,163,-1,Defender,90,90,0,938502000,Brazil,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,1,1,0,90,90,0,1,-1,-1,-1,11,1754749800,
5084,15115,André Alexandre Carreira Sousa,André Alexandre,Carreira Sousa,André Alexandre Carreira Sousa,andre-alexandre-carreira-sousa,35,181,78,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/andre-alexandre-carreira-sousa,163,-1,Midfielder,90,90,0,647506800,Portugal,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,9,0,
789884,15115,Joel Filipe Organista da Silva,Joel Filipe,Organista da Silva,Joel Silva,joel-silva,22,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/joel-silva,163,-1,Midfielder,90,90,0,1044950400,Portugal,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,2,0,
960783,15115,Josué Souza dos Santos,Josué,Souza dos Santos,Josué Souza dos Santos,josue-souza-dos-santos,20,175,70,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/josue-souza-dos-santos,163,-1,Midfielder,90,90,0,1114412400,Brazil,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,8,0,
789718,15115,Francisco Adriano Baptista Gonçalves,Francisco Adriano,Baptista Gonçalves,Francisco Adriano Baptista Gonçalves,francisco-adriano-baptista-goncalves,21,0,0,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/francisco-adriano-baptista-goncalves,163,-1,Defender,90,90,0,1078473600,Portugal,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,7,0,
750221,15115,Kaique Pereira Azarias,Kaique,Pereira Azarias,Kaique Pereira Azarias,kaique-pereira-azarias,22,190,78,Liga NOS,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/kaique-pereira-azarias,163,-1,Goalkeeper,90,90,0,1050476400,Brazil,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,6,0,
