id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,national_team_id,url,club_team_id,club_team_2_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp,detailed
936757,14932,Mohamed Kader Meïté,Mohamed Kader,Meïté,Mohamed Kader Meïté,mohamed-kader-meite,17,0,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/mohamed-kader-meite,442,-1,Forward,0,0,0,1192086000,France,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755283500,
142308,14932,Mahdi Camara,Mahdi,Camara,Mahdi Camara,mahdi-camara,27,178,60,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/mahdi-camara,442,-1,Midfielder,90,90,0,899190000,France,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,7,0,
185607,14932,Doğan Alemdar,Doğan,Alemdar,Doğan Alemdar,dogan-alemdar,22,192,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/turkey/dogan-alemdar,442,-1,Goalkeeper,90,90,0,1035878400,Turkey,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,8,0,
736223,14932,Jordan James,Jordan,James,Jordan James,jordan-james,0,0,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/wales/jordan-james,442,-1,Midfielder,90,90,0,0,Wales,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,9,0,
851042,14932,Mahamadou Aboubakar Nagida,Mahamadou Aboubakar,Nagida,Mahamadou Nagida,mahamadou-nagida,20,0,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/cameroon/mahamadou-nagida,442,-1,Defender,90,90,0,1119942000,Cameroon,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,10,0,
17182,14932,Ludovic Régis Arsène Blas,Ludovic Régis,Arsène Blas,Ludovic Blas,ludovic-blas,27,180,70,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/ludovic-blas,442,-1,Midfielder,90,90,0,883555200,France,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,11,0,
194471,14932,Christopher Maurice Wooh,Christopher Maurice,Wooh,Christopher Wooh,christopher-wooh,23,191,85,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/cameroon/christopher-wooh,442,-1,Defender,90,90,0,1000796400,Cameroon,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,12,0,
787844,14932,Ibrahim Salah,Ibrahim,Salah,Ibrahim Salah,ibrahim-salah,23,185,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/ibrahim-salah,442,-1,Forward,90,90,0,999154800,Belgium,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,13,0,
202173,14932,Bertuğ Özgür Yıldırım,Bertuğ Özgür,Yıldırım,Bertuğ Özgür Yıldırım,bertug-ozgur-yildirim,23,186,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/turkey/bertug-ozgur-yildirim,442,-1,Forward,90,90,0,1026457200,Turkey,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,14,0,
900649,14932,Djaoui Cissé,Djaoui,Cissé,Djaoui Cissé,djaoui-cisse,21,188,73,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/djaoui-cisse,442,-1,Midfielder,90,90,0,1075536000,France,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,15,0,
10582,14932,Gerónimo Rulli,Gerónimo,Rulli,Gerónimo Rulli,geronimo-rulli,33,189,84,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/geronimo-rulli,443,-1,Goalkeeper,90,0,90,706345200,Argentina,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,1,1755283500,
184058,14932,Conrad Jonathan Egan Riley,Conrad Jonathan,Egan Riley,Conrad Jonathan Egan Riley,conrad-jonathan-egan-riley,22,183,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/conrad-jonathan-egan-riley,443,-1,Defender,90,0,90,1041494400,England,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,2,1755283500,
201677,14932,Jon Rowe,Jon,Rowe,Jon Rowe,jon-rowe,22,173,62,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/jon-rowe,443,-1,Defender,0,0,0,1051686000,England,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755283500,
2960,14932,Adrien Rabiot,Adrien,Rabiot,Adrien Rabiot,adrien-rabiot,30,188,71,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/adrien-rabiot,443,-1,Midfielder,90,0,90,796892400,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,90,90,0,1,-1,-1,-1,3,1755283500,
1520,14932,Pierre-Emile Kordt Højbjerg,Pierre-Emile,Kordt Højbjerg,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,30,185,84,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/denmark/pierre-emile-hojbjerg,443,-1,Midfielder,90,0,90,807606000,Denmark,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,4,1755283500,
11208,14932,Geoffrey Kondogbia,Geoffrey,Kondogbia,Geoffrey Kondogbia,geoffrey-kondogbia,32,188,80,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/geoffrey-kondogbia,443,-1,Midfielder,0,0,0,729763200,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755283500,
120392,14932,Mason Greenwood,Mason,Greenwood,Mason Greenwood,mason-greenwood,23,181,76,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/mason-greenwood,443,-1,Midfielder,90,0,90,1001919600,England,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,5,1755283500,
112361,14932,Amine Ferid Gouiri,Amine Ferid,Gouiri,Amine Gouiri,amine-gouiri,25,181,72,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/amine-gouiri,443,-1,Forward,0,0,0,950688000,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755283500,
185827,14932,Leonardo Balerdi Rossa,Leonardo,Balerdi Rossa,Leonardo Balerdi,leonardo-balerdi,26,187,85,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/leonardo-balerdi,443,-1,Defender,90,0,90,917337600,Argentina,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,90,90,0,1,-1,-1,-1,6,1755283500,
4401,14932,Angel Gomes,Angel,Gomes,Angel Gomes,angel-gomes,24,168,61,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/england/angel-gomes,443,-1,Midfielder,0,0,0,967705200,England,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755283500,
39071,14932,Michael Amir Murillo Bermudez,Michael Amir,Murillo Bermudez,Michael Amir Murillo,michael-amir-murillo,29,183,75,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/panama/michael-amir-murillo,443,-1,Defender,0,0,0,824025600,Panama,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755283500,
942165,14932,Robinio Vaz,Robinio,Vaz,Robinio Vaz,robinio-vaz,18,0,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/robinio-vaz,443,-1,Forward,90,0,90,1171699200,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,7,0,
15551,14932,Jeffrey de Lange,Jeffrey,de Lange,Jeffrey de Lange,jeffrey-de-lange,27,188,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/netherlands/jeffrey-de-lange,443,-1,Goalkeeper,90,0,90,891417600,Netherlands,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,8,0,
67913,14932,Derek Cornelius,Derek,Cornelius,Derek Cornelius,derek-cornelius,27,187,86,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/canada/derek-cornelius,443,-1,Forward,90,0,90,880444800,Canada,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,9,0,
1020,14932,Pierre-Emerick Emiliano François Aubameyang,Pierre-Emerick Emiliano François,Aubameyang,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,36,187,80,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/gabon/pierre-emerick-aubameyang,443,-1,Forward,90,0,90,614156400,Gabon,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,10,0,
732677,14932,Bilal Nadir,Bilal,Nadir,Bilal Nadir,bilal-nadir,21,172,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/bilal-nadir,443,-1,Forward,90,0,90,1070006400,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,11,0,
17271,14932,Amine Harit,Amine,Harit,Amine Harit,amine-harit,28,180,67,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/amine-harit,443,-1,Midfielder,90,0,90,866617200,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,12,0,
112935,14932,Timothy Tarpeh Weah,Timothy Tarpeh,Weah,Timothy Weah,timothy-weah,25,183,66,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/usa/timothy-weah,443,-1,Forward,90,0,90,951206400,USA,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,13,0,
909174,14932,Darryl Bakola,Darryl,Bakola,Darryl Bakola,darryl-bakola,17,0,0,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/darryl-bakola,443,-1,Midfielder,90,0,90,1196409600,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,14,0,
470460,14932,Ulisses Alexandre Garcia Lopes,Ulisses Alexandre,Garcia Lopes,Ulisses Garcia,ulisses-garcia,29,183,78,Ligue 1,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/switzerland/ulisses-garcia,443,-1,Defender,90,0,90,821347200,Switzerland,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,90,90,0,1,-1,-1,-1,15,0,
