id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,national_team_id,url,club_team_id,club_team_2_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp,detailed
4479,14956,Paulo Dino Gazzaniga,Paulo Dino,Gazzaniga,Paulo Gazzaniga,paulo-gazzaniga,33,196,90,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/paulo-gazzaniga,312,-1,Goalkeeper,43,43,0,694339200,Argentina,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,4.19,22,2,1,1,43,22,0,4.19,-1,-1,-1,6,1755277200,
928006,14956,Gibert Jordana Camara,Gibert,Jordana Camara,Gibert Jordana Camara,gibert-jordana-camara,18,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/gibert-jordana-camara,312,-1,Midfielder,90,90,0,1172476800,Spain,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,7,0,
10923,14956,Juan Carlos Martín Corral,Juan Carlos,Martín Corral,Juan Carlos Martín Corral,juan-carlos-martin-corral,37,187,85,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/juan-carlos-martin-corral,312,-1,Goalkeeper,90,90,0,569664000,Spain,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,8,0,
11291,14956,Cristian Portugués Manzanera,Cristian,Portugués Manzanera,Cristian Portugués,cristian-portugues,33,167,70,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/cristian-portugues,312,-1,Forward,90,90,0,706431600,Spain,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,9,0,
612493,14956,Alejandro Francés Torrijo,Alejandro,Francés Torrijo,Alejandro Francés Torrijo,alejandro-frances-torrijo,23,180,70,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/alejandro-frances-torrijo,312,-1,Defender,90,90,0,1028185200,Spain,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,10,0,
840569,14956,Krapyvtsov Vladyslav,Krapyvtsov,Vladyslav,Krapyvtsov Vladyslav,krapyvtsov-vladyslav,20,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ukraine/krapyvtsov-vladyslav,312,-1,Midfielder,90,90,0,1119682800,Ukraine,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,11,0,
188606,14956,Iván Martín Núñez,Iván,Martín Núñez,Iván Martín,ivan-martin,26,178,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/ivan-martin,312,-1,Midfielder,90,90,0,918979200,Spain,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,12,0,
906090,14956,,,,,,0,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players//,312,-1,Midfielder,90,90,0,0,,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,13,0,
934479,14956,Papa Dame Ba,Papa Dame,Ba,Papa Dame Ba,papa-dame-ba,20,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/senegal/papa-dame-ba,312,-1,Forward,90,90,0,1094972400,Senegal,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,14,0,
2776,14956,Thomas Lemar,Thomas,Lemar,Thomas Lemar,thomas-lemar,29,171,62,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/thomas-lemar,312,-1,Midfielder,90,90,0,816163200,France,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,15,0,
761822,14956,Hugo Rincón Lumbreras,Hugo,Rincón Lumbreras,Hugo Rincón,hugo-rincon,22,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/hugo-rincon,312,-1,Defender,90,90,0,1043654400,Spain,eu,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,0,0,0,90,0,0,0,-1,-1,-1,16,0,
39942,14956,Pathé Ciss,Pathé,Ciss,Pathé Ciss,pathe-ciss,31,186,71,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/senegal/pathe-ciss,291,-1,Midfielder,90,0,90,763804800,Senegal,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,2,1755277200,
178192,14956,Andrei Florin Rațiu,Andrei Florin,Rațiu,Andrei Ratiu,andrei-ratiu,27,183,75,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/romania/andrei-ratiu,291,-1,Defender,90,0,90,898326000,Romania,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,11,1755277200,
127961,14956,Isaac Palazón Camacho,Isaac,Palazón Camacho,Isi Palazón,isi-palazon,30,169,71,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/isi-palazon,291,-1,Forward,90,0,90,788515200,Spain,eu,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,100,1,0,1,0,0,1,90,1,90,0,0,0,90,0,0,0,-1,-1,-1,1,1755277200,
10687,14956,Florian Lejeune,Florian,Lejeune,Florian Lejeune,florian-lejeune,34,190,89,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/florian-lejeune,291,-1,Defender,90,0,90,674722800,France,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,17,1755277200,
128076,14956,Pedro Díaz Fanjul,Pedro,Díaz Fanjul,Pedro Díaz Fanjul,pedro-diaz-fanjul,27,180,71,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/pedro-diaz-fanjul,291,-1,Midfielder,0,0,0,897030000,Spain,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755277200,
11203,14956,Álvaro García Rivera,Álvaro,García Rivera,Álvaro García,alvaro-garcia,32,167,61,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/alvaro-garcia,291,-1,Forward,0,0,0,720172800,Spain,eu,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755277200,
28706,14956,Augusto Martín Batalla Barga,Augusto Martín,Batalla Barga,Augusto Martín Batalla Barga,augusto-martin-batalla-barga,29,181,87,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/augusto-martin-batalla-barga,291,-1,Goalkeeper,90,0,90,830847600,Argentina,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,16,1755277200,
188582,14956,Josep María Chavarría Pérez,Josep María,Chavarría Pérez,Pep Chavarría,pep-chavarria,27,174,67,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/pep-chavarria,291,-1,Defender,90,0,90,892191600,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,15,1755277200,
129151,14956,Jorge de Frutos Sebastián,Jorge,de Frutos Sebastián,Jorge De Frutos,jorge-de-frutos,28,173,72,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/jorge-de-frutos,291,-1,Midfielder,0,0,0,856425600,Spain,eu,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755277200,
471766,14956,Luiz Felipe Ramos Marchi,Luiz Felipe,Ramos Marchi,Luiz Felipe,luiz-felipe,28,187,80,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/italy/luiz-felipe,291,-1,Defender,0,0,0,859017600,Italy,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,1755277200,
10635,14956,Unai López Cabrera,Unai,López Cabrera,Unai López,unai-lopez,29,170,68,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/unai-lopez,291,-1,Midfielder,0,0,0,815040000,Spain,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755277200,
192224,14956,Sergio Camello Pérez,Sergio,Camello Pérez,Sergio Camello,sergio-camello,24,177,69,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/sergio-camello,291,-1,Forward,90,0,90,981792000,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,14,0,
961334,14956,Samuel Becerra Gómez,Samuel,Becerra Gómez,Samuel Becerra Gómez,samuel-becerra-gomez,0,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/samuel-becerra-gomez,291,-1,Forward,90,0,90,0,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,13,0,
124836,14956,Luis Alfonso Espino García,Luis Alfonso,Espino García,Alfonso Espino,alfonso-espino,33,172,71,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/uruguay/alfonso-espino,291,-1,Defender,90,0,90,694598400,Uruguay,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,12,0,
638700,14956,Francisco Perez Martinez,Francisco,Perez Martinez,Fran Perez,fran-perez,22,176,68,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/fran-perez,291,-1,Midfielder,90,0,90,1031554800,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,10,0,
12455,14956,Óscar Guido Trejo,Óscar Guido,Trejo,Óscar Trejo,oscar-trejo,37,180,79,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/oscar-trejo,291,-1,Midfielder,90,0,90,578041200,Argentina,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,3,0,
129159,14956,Óscar Valentín Martín Luengo,Óscar Valentín,Martín Luengo,Óscar Valentín,oscar-valentin,30,177,72,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/oscar-valentin,291,-1,Midfielder,90,0,90,777366000,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,9,0,
129835,14956,Daniel Cárdenas Lindez,Daniel,Cárdenas Lindez,Daniel Cárdenas,daniel-cardenas,28,186,80,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/daniel-cardenas,291,-1,Goalkeeper,90,0,90,859536000,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,8,0,
145668,14956,Randy Nteka,Randy,Nteka,Randy Ntekja,randy-ntekja,27,189,75,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/randy-ntekja,291,-1,Midfielder,90,0,90,881395200,France,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,7,0,
792840,14956,Pelayo Fernández Balboa,Pelayo,Fernández Balboa,Pelayo Fernández Balboa,pelayo-fernandez-balboa,22,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/pelayo-fernandez-balboa,291,-1,Defender,90,0,90,1051599600,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,6,0,
961335,14956,,,,,,20,188,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/netherlands/,291,-1,Midfielder,90,0,90,1093071600,Netherlands,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,5,0,
466420,14956,Iván Balliu Campeny,Iván,Balliu Campeny,Iván Balliu,ivan-balliu,33,172,63,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/albania/ivan-balliu,291,-1,Defender,90,0,90,694252800,Albania,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,4,0,
10885,14956,Gerard Gumbau Garriga,Gerard,Gumbau Garriga,Gerard Gumbau,gerard-gumbau,30,188,77,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/gerard-gumbau,291,-1,Midfielder,90,0,90,787737600,Spain,eu,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,18,0,
466252,14956,Gerard Moreno Balagueró,Gerard,Moreno Balagueró,Gerard Moreno,gerard-moreno,33,180,77,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/gerard-moreno,76,-1,Forward,0,0,0,702630000,Spain,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755286200,
17247,14956,Nicolas Pu00e9pu00e9,Nicolas,Pu00e9pu00e9,Nicolas Pépé,nicolas-pepe,30,183,68,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ivory-coast/nicolas-pepe,76,-1,Forward,0,0,0,801730800,Ivory Coast,eu,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755286200,
690500,14956,Yeremi Jesús Pino Santos,Yeremi Jesús,Pino Santos,Yeremy Pino,yeremy-pino,22,172,65,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/yeremy-pino,76,-1,Forward,90,90,0,1035097200,Spain,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,2,1755286200,
566897,14956,Sergi Cardona Bermúdez,Sergi,Cardona Bermúdez,Sergi Cardona,sergi-cardona,26,185,77,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/sergi-cardona,76,-1,Defender,90,90,0,931417200,Spain,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,11,1755286200,
29147,14956,Juan Marcos Foyth,Juan Marcos,Foyth,Juan Foyth,juan-foyth,27,187,69,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/argentina/juan-foyth,76,-1,Defender,0,0,0,884592000,Argentina,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755286200,
682002,14956,Luiz Lúcio Reis Júnior,Luiz Lúcio,Reis Júnior,Luiz Júnior,luiz-junior,24,194,88,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/luiz-junior,76,-1,Goalkeeper,90,90,0,979459200,Brazil,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,1,1,0,90,90,0,1,-1,-1,-1,17,1755286200,
816013,14956,Álvaro Santiago Mouriño González,Álvaro Santiago,Mouriño González,Álvaro Santiago Mouriño González,alvaro-santiago-mourino-gonzalez,23,183,76,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/uruguay/alvaro-santiago-mourino-gonzalez,76,-1,Defender,90,90,0,1013587200,Uruguay,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,16,1755286200,
11696,14956,Santiago Comesaña Veiga,Santiago,Comesaña Veiga,Santi Comesaña,santi-comesana,28,188,75,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/santi-comesana,76,-1,Midfielder,0,0,0,844498800,Spain,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755286200,
791003,14956,Karl Edouard Blaise Etta Eyong,Karl Edouard Blaise,Etta Eyong,Etta Eyong,etta-eyong,0,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/cameroon/etta-eyong,76,-1,Midfielder,90,90,0,0,Cameroon,eu,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,1,0,1,100,1,0,90,0,0,0,0,0,90,0,0,0,-1,-1,-1,1,1755286200,
744174,14956,Rafael Marín Zamora,Rafael,Marín Zamora,Rafa Marín,rafa-marin,23,190,76,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/rafa-marin,76,-1,Defender,90,90,0,1021791600,Spain,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,15,1755286200,
19564,14956,Pape Gueye,Pape,Gueye,Pape Gueye,pape-gueye,26,189,65,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/pape-gueye,76,-1,Midfielder,0,0,0,917164800,France,eu,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1755286200,
626935,14956,Alberto Moleiro González,Alberto,Moleiro González,Alberto Moleiro,alberto-moleiro,21,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/alberto-moleiro,76,-1,Midfielder,90,90,0,1064905200,Spain,eu,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,14,0,
465343,14956,Denis Suárez Fernández,Denis,Suárez Fernández,Denis Suárez,denis-suarez,31,176,69,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/denis-suarez,76,-1,Midfielder,90,90,0,757843200,Spain,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,13,0,
911246,14956,Pau Cabanes De La Torre,Pau,Cabanes De La Torre,Pau Cabanes De La Torre,pau-cabanes-de-la-torre,0,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/pau-cabanes-de-la-torre,76,-1,Forward,90,90,0,0,Spain,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,12,0,
741849,14956,Ilias Akhomach Chakkour,Ilias,Akhomach Chakkour,Ilias Akhomach,ilias-akhomach,21,173,68,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/ilias-akhomach,76,-1,Forward,90,90,0,1082098800,Spain,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,10,0,
795889,14956,Rubén Gómez Peris,Rubén,Gómez Peris,Rubén Gómez Peris,ruben-gomez-peris,23,0,0,La Liga,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/ruben-gomez-peris,76,-1,Goalkeeper,90,90,0,1011859200,Spain,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,3,0,
